"No.","Time","Source","Destination","Protocol","Length","Info"
"18906","54.154144619","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:21186, 2.05 Content, TKN:cd 46, /datafile/100B"
"18907","54.157361063","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:53922, GET, TKN:52 8c, /datafile/100B"
"18908","54.159459120","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:53922, 2.05 Content, TKN:52 8c, /datafile/100B"
"18909","54.161722730","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:40854, GET, TKN:45 ed, /datafile/100B"
"18910","54.163782203","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:40854, 2.05 Content, TKN:45 ed, /datafile/100B"
"18911","54.165783116","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:6354, GET, TKN:a7 a0, /datafile/100B"
"18912","54.168155027","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:6354, 2.05 Content, TKN:a7 a0, /datafile/100B"
"18913","54.170067214","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:11781, GET, TKN:61 b8, /datafile/100B"
"18914","54.172153363","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:11781, 2.05 Content, TKN:61 b8, /datafile/100B"
"18915","54.174010509","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:25769, GET, TKN:aa 4d, /datafile/100B"
"18916","54.180821609","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:25769, 2.05 Content, TKN:aa 4d, /datafile/100B"
"18917","54.182832469","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:6395, GET, TKN:d3 e7, /datafile/100B"
"18918","54.184837911","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:6395, 2.05 Content, TKN:d3 e7, /datafile/100B"
"18919","54.186800377","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:48394, GET, TKN:fa ff, /datafile/100B"
"18920","54.188559584","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:48394, 2.05 Content, TKN:fa ff, /datafile/100B"
"18921","54.190516069","192.168.10.31","192.168.10.2","CoAP","61","CON, MID:11028, GET, TKN:cc, /datafile/100B"
"18922","54.192556417","192.168.10.2","192.168.10.31","CoAP","148","ACK, MID:11028, 2.05 Content, TKN:cc, /datafile/100B"
"18923","54.196191620","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:30299, GET, TKN:65 73, /datafile/100B"
"18924","54.198345400","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:30299, 2.05 Content, TKN:65 73, /datafile/100B"
"18925","54.202289533","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:37295, GET, TKN:67 ab, /datafile/100B"
"18926","54.204306776","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:37295, 2.05 Content, TKN:67 ab, /datafile/100B"
"18927","54.206462799","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:36370, GET, TKN:62 80, /datafile/100B"
"18928","54.208455208","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:36370, 2.05 Content, TKN:62 80, /datafile/100B"
"18929","54.210554954","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:30937, GET, TKN:bb 7d, /datafile/100B"
"18930","54.212588466","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:30937, 2.05 Content, TKN:bb 7d, /datafile/100B"
"18931","54.214555003","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:47663, GET, TKN:51 39, /datafile/100B"
"18932","54.216607267","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:47663, 2.05 Content, TKN:51 39, /datafile/100B"
"18933","54.218594853","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:6537, GET, TKN:e9 5b, /datafile/100B"
"18934","54.220640242","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:6537, 2.05 Content, TKN:e9 5b, /datafile/100B"
"18935","54.222570006","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:17088, GET, TKN:af 82, /datafile/100B"
"18936","54.224664855","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:17088, 2.05 Content, TKN:af 82, /datafile/100B"
"18937","54.226514802","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:23708, GET, TKN:1c e1, /datafile/100B"
"18938","54.228504568","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:23708, 2.05 Content, TKN:1c e1, /datafile/100B"
"18939","54.230510611","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:8541, GET, TKN:b4 4d, /datafile/100B"
"18940","54.232600185","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:8541, 2.05 Content, TKN:b4 4d, /datafile/100B"
"18941","54.234471945","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:50283, GET, TKN:66 5d, /datafile/100B"
"18942","54.236583944","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:50283, 2.05 Content, TKN:66 5d, /datafile/100B"
"18943","54.239866113","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:48545, GET, TKN:c1 1c, /datafile/100B"
"18944","54.241967168","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:48545, 2.05 Content, TKN:c1 1c, /datafile/100B"
"18945","54.243903612","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:58377, GET, TKN:a8 ad, /datafile/100B"
"18946","54.245959407","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:58377, 2.05 Content, TKN:a8 ad, /datafile/100B"
"18947","54.248420626","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:27600, GET, TKN:ee a9, /datafile/100B"
"18948","54.250584593","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:27600, 2.05 Content, TKN:ee a9, /datafile/100B"
"18949","54.252779388","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:32546, GET, TKN:af ac, /datafile/100B"
"18950","54.254881870","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:32546, 2.05 Content, TKN:af ac, /datafile/100B"
"18951","54.257019595","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:54092, GET, TKN:28 74, /datafile/100B"
"18952","54.259100611","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:54092, 2.05 Content, TKN:28 74, /datafile/100B"
"18953","54.261316154","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:33490, GET, TKN:91 ae, /datafile/100B"
"18954","54.263385377","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:33490, 2.05 Content, TKN:91 ae, /datafile/100B"
"18955","54.265578501","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:4642, GET, TKN:05 7f, /datafile/100B"
"18956","54.267655360","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:4642, 2.05 Content, TKN:05 7f, /datafile/100B"
"18957","54.270040669","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:29295, GET, TKN:50 80, /datafile/100B"
"18958","54.272416268","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:29295, 2.05 Content, TKN:50 80, /datafile/100B"
"18959","54.274681373","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:41300, GET, TKN:37 c6, /datafile/100B"
"18960","54.276775798","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:41300, 2.05 Content, TKN:37 c6, /datafile/100B"
"18961","54.280016418","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:15891, GET, TKN:dd 4f, /datafile/100B"
"18962","54.281987134","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:15891, 2.05 Content, TKN:dd 4f, /datafile/100B"
"18963","54.284158105","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:5855, GET, TKN:da d4, /datafile/100B"
"18964","54.286414016","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:5855, 2.05 Content, TKN:da d4, /datafile/100B"
"18965","54.288616391","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:62047, GET, TKN:b3 78, /datafile/100B"
"18966","54.290722541","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:62047, 2.05 Content, TKN:b3 78, /datafile/100B"
"18967","54.292767250","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:60621, GET, TKN:14 69, /datafile/100B"
"18968","54.294862323","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:60621, 2.05 Content, TKN:14 69, /datafile/100B"
"18969","54.296782877","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:41258, GET, TKN:4c fa, /datafile/100B"
"18970","54.298886831","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:41258, 2.05 Content, TKN:4c fa, /datafile/100B"
"18971","54.300995586","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:64858, GET, TKN:3d 2e, /datafile/100B"
"18972","54.303033542","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:64858, 2.05 Content, TKN:3d 2e, /datafile/100B"
"18973","54.305025244","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:61691, GET, TKN:57 87, /datafile/100B"
"18974","54.307138850","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:61691, 2.05 Content, TKN:57 87, /datafile/100B"
"18975","54.309057053","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:7224, GET, TKN:d9 c6, /datafile/100B"
"18976","54.311138210","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:7224, 2.05 Content, TKN:d9 c6, /datafile/100B"
"18977","54.313148237","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:22247, GET, TKN:fc c8, /datafile/100B"
"18978","54.315257531","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:22247, 2.05 Content, TKN:fc c8, /datafile/100B"
"18979","54.318320990","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:25081, GET, TKN:91 10, /datafile/100B"
"18980","54.320376582","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:25081, 2.05 Content, TKN:91 10, /datafile/100B"
"18981","54.322339980","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:4834, GET, TKN:c4 30, /datafile/100B"
"18982","54.324449512","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:4834, 2.05 Content, TKN:c4 30, /datafile/100B"
"18983","54.326540408","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:48740, GET, TKN:c2 b0, /datafile/100B"
"18984","54.328565560","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:48740, 2.05 Content, TKN:c2 b0, /datafile/100B"
"18985","54.330895101","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:9463, GET, TKN:f0 d3, /datafile/100B"
"18986","54.332943057","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:9463, 2.05 Content, TKN:f0 d3, /datafile/100B"
"18987","54.335253886","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:27445, GET, TKN:e7 0b, /datafile/100B"
"18988","54.337355685","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:27445, 2.05 Content, TKN:e7 0b, /datafile/100B"
"18989","54.339487130","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:14865, GET, TKN:55 f7, /datafile/100B"
"18990","54.341548603","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:14865, 2.05 Content, TKN:55 f7, /datafile/100B"
"18991","54.343962286","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:16162, GET, TKN:c1 89, /datafile/100B"
"18992","54.345876159","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:16162, 2.05 Content, TKN:c1 89, /datafile/100B"
"18993","54.348189631","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:60081, GET, TKN:44 86, /datafile/100B"
"18994","54.350303919","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:60081, 2.05 Content, TKN:44 86, /datafile/100B"
"18995","54.352331280","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:57961, GET, TKN:71 6b, /datafile/100B"
"18996","54.354443844","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:57961, 2.05 Content, TKN:71 6b, /datafile/100B"
"18997","54.357618078","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:26964, GET, TKN:c1 46, /datafile/100B"
"18998","54.359919824","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:26964, 2.05 Content, TKN:c1 46, /datafile/100B"
"18999","54.362180865","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:61983, GET, TKN:c5 a9, /datafile/100B"
"19000","54.364293129","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:61983, 2.05 Content, TKN:c5 a9, /datafile/100B"
"19001","54.366331015","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:50660, GET, TKN:cb 8e, /datafile/100B"
"19002","54.368426444","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:50660, 2.05 Content, TKN:cb 8e, /datafile/100B"
"19003","54.370386721","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:18795, GET, TKN:04 01, /datafile/100B"
"19004","54.372751859","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:18795, 2.05 Content, TKN:04 01, /datafile/100B"
"19005","54.374602296","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:13815, GET, TKN:32 6a, /datafile/100B"
"19006","54.380297774","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:13815, 2.05 Content, TKN:32 6a, /datafile/100B"
"19007","54.382347522","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:42397, GET, TKN:db bc, /datafile/100B"
"19008","54.384465086","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:42397, 2.05 Content, TKN:db bc, /datafile/100B"
"19009","54.386604614","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:55937, GET, TKN:3c 49, /datafile/100B"
"19010","54.388623900","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:55937, 2.05 Content, TKN:3c 49, /datafile/100B"
"19011","54.390695228","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:15483, GET, TKN:7d 28, /datafile/100B"
"19012","54.392859597","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:15483, 2.05 Content, TKN:7d 28, /datafile/100B"
"19013","54.395027152","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:42096, GET, TKN:af c3, /datafile/100B"
"19014","54.397139588","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:42096, 2.05 Content, TKN:af c3, /datafile/100B"
"19015","54.402521956","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:55713, GET, TKN:a8 2a, /datafile/100B"
"19016","54.404625177","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:55713, 2.05 Content, TKN:a8 2a, /datafile/100B"
"19017","54.406742337","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:51789, GET, TKN:8c 9f, /datafile/100B"
"19018","54.408865634","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:51789, 2.05 Content, TKN:8c 9f, /datafile/100B"
"19019","54.410894173","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:10333, GET, TKN:c4 02, /datafile/100B"
"19020","54.413049112","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:10333, 2.05 Content, TKN:c4 02, /datafile/100B"
"19021","54.415170458","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:51542, GET, TKN:b8 6b, /datafile/100B"
"19022","54.417211103","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:51542, 2.05 Content, TKN:b8 6b, /datafile/100B"
"19023","54.419303764","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:64326, GET, TKN:e7 3b, /datafile/100B"
"19024","54.421353220","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:64326, 2.05 Content, TKN:e7 3b, /datafile/100B"
"19025","54.423326734","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:3658, GET, TKN:c0 2c, /datafile/100B"
"19026","54.425366750","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:3658, 2.05 Content, TKN:c0 2c, /datafile/100B"
"19027","54.427241386","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:28189, GET, TKN:f2 bd, /datafile/100B"
"19028","54.429409336","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:28189, 2.05 Content, TKN:f2 bd, /datafile/100B"
"19029","54.431297377","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:60423, GET, TKN:ed 8e, /datafile/100B"
"19030","54.433440903","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:60423, 2.05 Content, TKN:ed 8e, /datafile/100B"
"19031","54.435410345","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:38492, GET, TKN:c5 76, /datafile/100B"
"19032","54.437513203","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:38492, 2.05 Content, TKN:c5 76, /datafile/100B"
"19033","54.440651249","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:24600, GET, TKN:15 f2, /datafile/100B"
"19034","54.442789096","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:24600, 2.05 Content, TKN:15 f2, /datafile/100B"
"19035","54.444718066","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:49541, GET, TKN:68 c1, /datafile/100B"
"19036","54.446817498","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:49541, 2.05 Content, TKN:68 c1, /datafile/100B"
"19037","54.448835040","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:17380, GET, TKN:17 89, /datafile/100B"
"19038","54.450933106","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:17380, 2.05 Content, TKN:17 89, /datafile/100B"
"19039","54.452957852","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:57414, GET, TKN:25 3e, /datafile/100B"
"19040","54.455269608","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:57414, 2.05 Content, TKN:25 3e, /datafile/100B"
"19041","54.458649467","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:46426, GET, TKN:b3 a6, /datafile/100B"
"19042","54.460823520","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:46426, 2.05 Content, TKN:b3 a6, /datafile/100B"
"19043","54.464686268","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:29685, GET, TKN:e4 dd, /datafile/100B"
"19044","54.466837398","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:29685, 2.05 Content, TKN:e4 dd, /datafile/100B"
"19045","54.468784091","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:20908, GET, TKN:db 96, /datafile/100B"
"19046","54.470910295","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:20908, 2.05 Content, TKN:db 96, /datafile/100B"
"19047","54.472605570","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:19496, GET, TKN:8e bc, /datafile/100B"
"19048","54.474680617","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:19496, 2.05 Content, TKN:8e bc, /datafile/100B"
"19049","54.477699689","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:12654, GET, TKN:9c a7, /datafile/100B"
"19050","54.480098542","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:12654, 2.05 Content, TKN:9c a7, /datafile/100B"
"19051","54.483507872","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:51185, GET, TKN:bb 66, /datafile/100B"
"19052","54.485575670","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:51185, 2.05 Content, TKN:bb 66, /datafile/100B"
"19053","54.487700280","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:35873, GET, TKN:a8 62, /datafile/100B"
"19054","54.489725364","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:35873, 2.05 Content, TKN:a8 62, /datafile/100B"
"19055","54.491941371","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:42936, GET, TKN:ba f1, /datafile/100B"
"19056","54.493988577","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:42936, 2.05 Content, TKN:ba f1, /datafile/100B"
"19057","54.496089286","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:20347, GET, TKN:d8 9a, /datafile/100B"
"19058","54.498269991","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:20347, 2.05 Content, TKN:d8 9a, /datafile/100B"
"19059","54.500873886","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:30525, GET, TKN:eb 90, /datafile/100B"
"19060","54.502993846","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:30525, 2.05 Content, TKN:eb 90, /datafile/100B"
"19061","54.504562530","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:9383, GET, TKN:a6 a2, /datafile/100B"
"19062","54.506762761","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:9383, 2.05 Content, TKN:a6 a2, /datafile/100B"
"19063","54.508652253","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:33876, GET, TKN:19 cd, /datafile/100B"
"19064","54.510768370","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:33876, 2.05 Content, TKN:19 cd, /datafile/100B"
"19065","54.512774738","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:29277, GET, TKN:1d 09, /datafile/100B"
"19066","54.514870212","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:29277, 2.05 Content, TKN:1d 09, /datafile/100B"
"19067","54.517004255","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:41231, GET, TKN:ea ec, /datafile/100B"
"19068","54.519060861","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:41231, 2.05 Content, TKN:ea ec, /datafile/100B"
"19069","54.522504676","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:39735, GET, TKN:95 11, /datafile/100B"
"19070","54.524632836","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:39735, 2.05 Content, TKN:95 11, /datafile/100B"
"19071","54.526907388","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:4198, GET, TKN:dd 26, /datafile/100B"
"19072","54.529021570","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:4198, 2.05 Content, TKN:dd 26, /datafile/100B"
"19073","54.531415837","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:48167, GET, TKN:90 f2, /datafile/100B"
"19074","54.533541397","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:48167, 2.05 Content, TKN:90 f2, /datafile/100B"
"19075","54.535926096","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:22366, GET, TKN:b6 ef, /datafile/100B"
"19076","54.537917375","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:22366, 2.05 Content, TKN:b6 ef, /datafile/100B"
"19077","54.540072473","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:62509, GET, TKN:23 6a, /datafile/100B"
"19078","54.542303453","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:62509, 2.05 Content, TKN:23 6a, /datafile/100B"
"19079","54.544457855","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:60088, GET, TKN:21 0d, /datafile/100B"
"19080","54.546567513","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:60088, 2.05 Content, TKN:21 0d, /datafile/100B"
"19081","54.548589030","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:36729, GET, TKN:8b b1, /datafile/100B"
"19082","54.550647115","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:36729, 2.05 Content, TKN:8b b1, /datafile/100B"
"19083","54.552662045","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:20281, GET, TKN:91 db, /datafile/100B"
"19084","54.554755941","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:20281, 2.05 Content, TKN:91 db, /datafile/100B"
"19085","54.556911918","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:54124, GET, TKN:8e 35, /datafile/100B"
"19086","54.559029142","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:54124, 2.05 Content, TKN:8e 35, /datafile/100B"
"19087","54.564453025","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:29057, GET, TKN:65 33, /datafile/100B"
"19088","54.566576572","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:29057, 2.05 Content, TKN:65 33, /datafile/100B"
"19089","54.568992534","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:42481, GET, TKN:59 4b, /datafile/100B"
"19090","54.571114153","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:42481, 2.05 Content, TKN:59 4b, /datafile/100B"
"19091","54.573102094","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:62331, GET, TKN:64 f6, /datafile/100B"
"19092","54.575173585","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:62331, 2.05 Content, TKN:64 f6, /datafile/100B"
"19093","54.577067034","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:15024, GET, TKN:8a c9, /datafile/100B"
"19094","54.579183293","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:15024, 2.05 Content, TKN:8a c9, /datafile/100B"
"19095","54.581135007","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:61610, GET, TKN:c4 6a, /datafile/100B"
"19096","54.583523720","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:61610, 2.05 Content, TKN:c4 6a, /datafile/100B"
"19097","54.585730568","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:24648, GET, TKN:43 7c, /datafile/100B"
"19098","54.587770756","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:24648, 2.05 Content, TKN:43 7c, /datafile/100B"
"19099","54.590225464","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:56008, GET, TKN:c1 80, /datafile/100B"
"19100","54.594524751","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:56008, 2.05 Content, TKN:c1 80, /datafile/100B"
"19101","54.597467588","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:23059, GET, TKN:3c df, /datafile/100B"
"19102","54.599559716","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:23059, 2.05 Content, TKN:3c df, /datafile/100B"
"19103","54.602287447","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:46919, GET, TKN:24 ca, /datafile/100B"
"19104","54.604347233","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:46919, 2.05 Content, TKN:24 ca, /datafile/100B"
"19105","54.608272567","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:49784, GET, TKN:90 eb, /datafile/100B"
"19106","54.610385120","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:49784, 2.05 Content, TKN:90 eb, /datafile/100B"
"19107","54.612390652","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:50536, GET, TKN:1f db, /datafile/100B"
"19108","54.614452223","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:50536, 2.05 Content, TKN:1f db, /datafile/100B"
"19109","54.616414783","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:34004, GET, TKN:37 7c, /datafile/100B"
"19110","54.618544445","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:34004, 2.05 Content, TKN:37 7c, /datafile/100B"
"19111","54.619677999","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:21846, GET, TKN:30 62, /datafile/100B"
"19112","54.625450081","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:21846, 2.05 Content, TKN:30 62, /datafile/100B"
"19113","54.626623150","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:13827, GET, TKN:29 68, /datafile/100B"
"19114","54.628591227","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:13827, 2.05 Content, TKN:29 68, /datafile/100B"
"19115","54.629941790","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:14820, GET, TKN:6d b2, /datafile/100B"
"19116","54.631959003","192.168.10.2","192.168.10.31","CoAP","149","ACK, MID:14820, 2.05 Content, TKN:6d b2, /datafile/100B"
